Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Date
11-04-2016,Patrick Ryan,Consumer,United States,Tampa,Florida,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,0.2,10.104,2016,4,11
11-04-2016,Patrick Ryan,Consumer,United States,Tampa,Florida,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136,2016,4,11
25-12-2016,Jim Karlsson,Consumer,United States,New York City,New York,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316,2016,12,25
25-12-2016,Jim Karlsson,Consumer,United States,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.568,2,0.2,56.196,2016,12,25
21-09-2018,Brendan Murry,Corporate,United States,Los Angeles,California,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775,2018,9,21
20-12-2015,Suzanne McNair,Corporate,United States,New York City,New York,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,192.186,3,0.1,36.3018,2015,12,20
18-07-2016,Karen Carlisle,Corporate,United States,New York City,New York,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,5.76,2,0,1.6128,2016,7,18
26-07-2015,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2,0,18.3276,2015,7,26
26-07-2015,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,162.89,13,0,76.5583,2015,7,26
26-07-2015,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",25.71,3,0,9.2556,2015,7,26
26-12-2015,Tracy Blumstein,Consumer,United States,New York City,New York,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188,2015,12,26
11-12-2018,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420,2018,12,11
11-12-2018,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568,4,0.2,-16.5528,2018,12,11
11-12-2018,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584,1,0.2,1.3584,2018,12,11
11-12-2018,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,2018,12,11
03-03-2015,Sam Craven,Consumer,United States,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,3,0.8,-459.6072,2015,3,3
21-10-2018,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0,19.41,2018,10,21
21-10-2018,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0,10.512,2018,10,21
10-11-2018,Gary Hwang,Consumer,United States,Modesto,California,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0,43.5981,2018,11,10
16-03-2018,Matthew Grinstein,Home Office,United States,Lakewood,Ohio,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,445.44,8,0.4,-81.664,2018,3,16
22-09-2017,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,0.2,5.369,2017,9,22
06-02-2018,Skye Norling,Home Office,United States,San Francisco,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,29.9,5,0,13.455,2018,2,6
31-12-2016,Anna Häberlin,Corporate,United States,Detroit,Michigan,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,116.4,8,0,52.38,2016,12,31
09-10-2017,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,OFF-AR-10001315,Office Supplies,Art,Newell 310,1.408,1,0.2,0.1584,2017,10,9
09-10-2017,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0,2017,10,9
30-12-2015,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,251.964,6,0.4,-50.3928,2015,12,30
30-12-2015,Alex Russell,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,523.764,3,0.4,-192.0468,2015,12,30
12-04-2017,Jason Fortune-,Consumer,United States,Los Angeles,California,West,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,19.44,3,0,9.3312,2017,4,12
12-04-2017,Jason Fortune-,Consumer,United States,Los Angeles,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",194.352,3,0.2,-36.441,2017,4,12
12-04-2017,Jason Fortune-,Consumer,United States,Los Angeles,California,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,2017,4,12
28-11-2017,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,340.182,3,0.4,-73.7061,2017,11,28
28-11-2017,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,12.672,8,0.2,2.6928,2017,11,28
28-11-2017,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,2,0.7,-5.0512,2017,11,28
28-11-2017,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2,0.2,-7.7292,2017,11,28
28-11-2017,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843,2017,11,28
15-04-2018,Bart Pistole,Corporate,United States,Miami,Florida,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15.57,3,0.7,-11.937,2018,4,15
09-03-2016,Toby Gnade,Consumer,United States,Raleigh,North Carolina,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704,2016,3,9
28-10-2015,Bill Tyler,Corporate,United States,Garden City,Kansas,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,2015,10,28
07-01-2018,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,153.78,11,0,44.5962,2018,1,7
07-01-2018,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,61.02,3,0,0.6102,2018,1,7
07-01-2018,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,0,31.9319,2018,1,7
07-01-2018,Jamie Frazer,Consumer,United States,Long Beach,California,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,7.89,1,0,3.5505,2018,1,7
13-08-2018,Michael Kennedy,Corporate,United States,San Diego,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.024,3,0.2,11.7078,2018,8,13
02-11-2018,Greg Guthrie,Corporate,United States,Bloomington,Illinois,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,54.336,4,0.2,5.4336,2018,11,2
19-09-2015,Mike Caudle,Corporate,United States,Seattle,Washington,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804,2015,9,19
31-05-2016,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3,0.2,1.1556,2016,5,31
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,14.4,5,0,7.056,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",16.9,2,0,5.07,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,378,2,0,136.08,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",17.64,3,0,8.6436,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,0,100.7316,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0,387.5676,2017,9,13
13-09-2017,Alejandro Grove,Consumer,United States,Omaha,Nebraska,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,2017,9,13
29-11-2018,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,2018,11,29
29-11-2018,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,2018,11,29
04-12-2018,Larry Tron,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,2018,12,4
02-05-2018,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,2018,5,2
02-05-2018,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,2018,5,2
02-05-2018,Dorothy Dickinson,Consumer,United States,Los Angeles,California,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824,2018,5,2
25-12-2017,Darren Budd,Corporate,United States,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,2017,12,25
25-12-2017,Darren Budd,Corporate,United States,New York City,New York,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,2017,12,25
30-09-2015,Dario Medina,Corporate,United States,Fairfield,Ohio,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,2015,9,30
12-07-2015,Max Engle,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,2015,7,12
12-07-2015,Max Engle,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,2015,7,12
08-09-2017,Toby Ritter,Consumer,United States,Seattle,Washington,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,2017,9,8
08-09-2017,Toby Ritter,Consumer,United States,Seattle,Washington,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0,14.2002,2017,9,8
06-08-2018,Shahid Hopkins,Consumer,United States,New York City,New York,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036,2018,8,6
14-05-2016,Claudia Bergmann,Corporate,United States,Camarillo,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,2016,5,14
14-05-2016,Claudia Bergmann,Corporate,United States,Camarillo,California,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0,34.4148,2016,5,14
14-05-2016,Claudia Bergmann,Corporate,United States,Camarillo,California,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,2016,5,14
14-05-2016,Claudia Bergmann,Corporate,United States,Camarillo,California,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,2016,5,14
20-01-2018,Maris LaWare,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,2018,1,20
30-05-2017,Jason Gross,Corporate,United States,Los Angeles,California,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0,11.7488,2017,5,30
08-04-2015,John Stevenson,Consumer,United States,Toledo,Ohio,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,2015,4,8
23-07-2015,Alejandro Grove,Consumer,United States,New York City,New York,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0,7.9984,2015,7,23
30-05-2018,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391,2018,5,30
30-05-2018,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,2018,5,30
30-05-2018,Michael Granlund,Home Office,United States,Tigard,Oregon,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,2018,5,30
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,2017,3,13
13-03-2017,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2017,3,13
10-04-2018,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,2018,4,10
10-04-2018,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,2018,4,10
25-06-2017,Logan Currie,Consumer,United States,Houston,Texas,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,2017,6,25
25-06-2017,Logan Currie,Consumer,United States,Houston,Texas,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,2017,6,25
17-03-2015,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0,5.3721,2015,3,17
17-03-2015,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156,2015,3,17
17-03-2015,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.3504,2015,3,17
17-03-2015,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0,7.68,2015,3,17
17-03-2015,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.4942,2015,3,17
09-08-2015,Roger Demir,Consumer,United States,Phoenix,Arizona,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,2015,8,9
09-08-2015,Roger Demir,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,2015,8,9
26-07-2016,Bart Pistole,Corporate,United States,Oxnard,California,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,2016,7,26
26-07-2016,Bart Pistole,Corporate,United States,Oxnard,California,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,2016,7,26
26-07-2016,Bart Pistole,Corporate,United States,Oxnard,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0,25.792,2016,7,26
15-02-2015,Barry Französisch,Corporate,United States,Seattle,Washington,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,2015,2,15
24-03-2016,Cathy Prescott,Corporate,United States,Covington,Washington,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0,13.132,2016,3,24
02-09-2018,Janet Lee,Consumer,United States,Los Angeles,California,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,2018,9,2
